target_id,account_id,campaign_id,target_date,priority,recommended_channel,status,quality_flag
TGT0012958,ACC0004790,CMP0000079,2026-01-22,4,FIELD,QUEUED,VALID
TGT0012959,ACC0016473,CMP0000041,2026-02-28,10,SMS,SKIPPED,VALID
TGT0012960,ACC0003522,CMP0000090,2026-07-03,10,VOICE,CONTACTED,VALID
TGT0012961,ACC0026353,CMP0000072,2026-05-11,6,SMS,CONTACTED,VALID
TGT0012962,ACC0003482,CMP0000099,2026-07-04,1,SMS,SKIPPED,VALID
TGT0012963,ACC0003023,CMP0000102,2026-01-24,4,WHATSAPP,QUEUED,VALID
TGT0012964,ACC0004039,CMP0000120,2026-04-24,6,FIELD,CONTACTED,VALID
TGT0012965,ACC0005055,CMP0000044,2026-02-22,2,VOICE,CONTACTED,VALID
TGT0012966,ACC0026041,CMP0000022,2026-06-07,4,SMS,CONTACTED,VALID
TGT0012967,ACC0018653,CMP0000020,2026-05-30,4,WHATSAPP,QUEUED,VALID
TGT0012968,ACC0003270,CMP0000073,2026-07-24,3,WHATSAPP,SKIPPED,VALID
TGT0012969,ACC0010420,CMP0000112,2026-03-24,10,FIELD,SKIPPED,VALID
TGT0012970,ACC0005528,CMP0000027,2026-04-22,10,SMS,SKIPPED,VALID
TGT0012971,ACC0008963,CMP0000080,2026-07-27,9,FIELD,CONTACTED,VALID
TGT0012972,ACC0018191,CMP0000054,2026-02-06,2,FIELD,SKIPPED,VALID
TGT0012973,ACC0028261,CMP0000047,2026-06-17,9,WHATSAPP,SKIPPED,VALID
TGT0012974,ACC0010237,CMP0000048,2026-06-21,10,VOICE,EXPIRED,VALID
TGT0012975,ACC0002251,CMP0000104,2026-05-30,4,SMS,CONTACTED,VALID
TGT0012976,ACC0012573,CMP0000101,2026-06-29,7,SMS,CONTACTED,VALID
TGT0012977,ACC0017970,CMP0000055,2026-02-12,1,WHATSAPP,CONTACTED,VALID
TGT0012978,ACC0002360,CMP0000041,2026-05-20,9,SMS,QUEUED,VALID
TGT0012979,ACC0002762,CMP0000066,2026-04-30,8,SMS,EXPIRED,VALID
TGT0012980,ACC0001891,CMP0000052,2026-06-14,5,SMS,SKIPPED,VALID
TGT0012981,ACC0004786,CMP0000038,2026-03-26,6,WHATSAPP,EXPIRED,VALID
TGT0012982,ACC0017481,CMP0000006,2026-06-09,4,FIELD,SKIPPED,VALID
TGT0012983,ACC0024997,CMP0000116,2026-05-07,3,FIELD,CONTACTED,VALID
TGT0012984,ACC0021950,CMP0000046,2026-05-17,8,WHATSAPP,SKIPPED,VALID
TGT0012985,ACC0016516,CMP0000026,2026-06-25,3,VOICE,QUEUED,VALID
TGT0012986,ACC0022104,CMP0000082,2026-04-27,9,FIELD,QUEUED,VALID
TGT0012987,ACC0014602,CMP0000043,2026-02-04,9,SMS,SKIPPED,VALID
TGT0012988,ACC0009058,CMP0000058,2026-05-11,3,VOICE,SKIPPED,VALID
TGT0012989,ACC0026735,CMP0000034,2026-02-09,5,VOICE,QUEUED,VALID
TGT0012990,ACC0005343,CMP0000057,2026-08-08,4,FIELD,EXPIRED,VALID
TGT0012991,ACC0022436,CMP0000068,2026-01-06,3,VOICE,SKIPPED,VALID
TGT0012992,ACC0010067,CMP0000004,2026-07-22,7,FIELD,QUEUED,VALID
TGT0012993,ACC0015393,CMP0000099,2026-05-25,8,VOICE,SKIPPED,VALID
TGT0012994,ACC0010437,CMP0000084,2026-07-24,7,SMS,CONTACTED,VALID
TGT0012995,ACC0028800,CMP0000016,2026-05-13,7,SMS,QUEUED,VALID
TGT0012996,ACC0008729,CMP0000120,2026-04-02,8,VOICE,SKIPPED,VALID
TGT0012997,ACC0002032,CMP0000075,2026-05-30,6,SMS,CONTACTED,VALID
TGT0012998,ACC0017107,CMP0000036,2026-08-02,4,SMS,QUEUED,VALID
TGT0012999,ACC0007991,CMP0000114,2026-04-11,1,VOICE,CONTACTED,VALID
TGT0013000,ACC0010018,CMP0000068,2026-03-31,3,FIELD,EXPIRED,VALID
TGT0013001,ACC0022484,CMP0000107,2026-05-11,3,FIELD,EXPIRED,VALID
TGT0013002,ACC0012006,CMP0000013,2026-02-03,6,SMS,QUEUED,VALID
TGT0013003,ACC0002599,CMP0000117,2026-02-12,2,SMS,QUEUED,VALID
TGT0013004,ACC0021473,CMP0000026,2026-03-13,10,FIELD,QUEUED,VALID
TGT0013005,ACC0008392,CMP0000070,2026-02-20,6,FIELD,QUEUED,VALID
TGT0013006,ACC0008838,CMP0000095,2026-06-07,9,FIELD,CONTACTED,VALID
TGT0013007,ACC0019950,CMP0000066,2026-03-24,3,SMS,SKIPPED,VALID
TGT0013008,ACC0018200,CMP0000055,2026-02-12,8,WHATSAPP,QUEUED,VALID
TGT0013009,ACC0022897,CMP0000056,2026-05-26,4,VOICE,QUEUED,VALID
TGT0013010,ACC0007348,CMP0000065,2026-01-13,8,WHATSAPP,QUEUED,VALID
TGT0013011,ACC0028670,CMP0000054,2026-01-10,2,FIELD,SKIPPED,VALID
TGT0013012,ACC0000446,CMP0000003,2026-03-19,6,VOICE,CONTACTED,VALID
TGT0013013,ACC0004251,CMP0000093,2026-03-24,1,SMS,CONTACTED,VALID
TGT0013014,ACC0023154,CMP0000111,2026-06-17,8,SMS,QUEUED,VALID
TGT0013015,ACC0028921,CMP0000104,2026-01-08,4,FIELD,QUEUED,VALID
TGT0013016,ACC0009936,CMP0000008,2026-02-07,8,VOICE,SKIPPED,VALID
TGT0013017,ACC0005069,CMP0000001,2026-07-27,4,SMS,CONTACTED,VALID
TGT0013018,ACC0011641,CMP0000001,2026-01-13,1,SMS,EXPIRED,VALID
TGT0013019,ACC0017602,CMP0000067,2026-05-28,4,SMS,CONTACTED,VALID
TGT0013020,ACC0025098,CMP0000090,2026-02-04,5,FIELD,EXPIRED,VALID
TGT0013021,ACC0003095,CMP0000093,2026-01-01,7,VOICE,EXPIRED,VALID
TGT0013022,ACC0013444,CMP0000112,2026-04-25,6,WHATSAPP,CONTACTED,VALID
TGT0013023,ACC0025033,CMP0000088,2026-01-09,3,WHATSAPP,EXPIRED,VALID
TGT0013024,ACC0011443,CMP0000107,2026-07-19,3,FIELD,EXPIRED,VALID
TGT0013025,ACC0029971,CMP0000014,2026-03-04,10,SMS,QUEUED,VALID
TGT0013026,ACC0002924,CMP0000058,2026-05-07,5,FIELD,EXPIRED,VALID
TGT0013027,ACC0020988,CMP0000087,2026-04-10,1,SMS,EXPIRED,VALID
TGT0013028,ACC0022126,CMP0000097,2026-05-01,10,VOICE,EXPIRED,VALID
TGT0013029,ACC0014421,CMP0000104,2026-01-18,4,FIELD,EXPIRED,VALID
TGT0013030,ACC0023540,CMP0000071,2026-02-19,5,FIELD,SKIPPED,VALID
TGT0013031,ACC0023727,CMP0000025,2026-06-09,4,SMS,CONTACTED,VALID
TGT0013032,ACC0029676,CMP0000066,2026-07-23,3,VOICE,QUEUED,VALID
TGT0013033,ACC0002900,CMP0000028,2026-07-31,6,WHATSAPP,EXPIRED,VALID
TGT0013034,ACC0028902,CMP0000039,2026-03-26,10,WHATSAPP,SKIPPED,VALID
TGT0013035,ACC0000295,CMP0000041,2026-01-15,8,VOICE,EXPIRED,VALID
TGT0013036,ACC0026401,CMP0000082,2026-06-16,7,VOICE,SKIPPED,VALID
TGT0013037,ACC0013601,CMP0000049,2026-03-21,9,SMS,CONTACTED,VALID
TGT0013038,ACC0027696,CMP0000066,2026-06-29,7,SMS,QUEUED,VALID
TGT0013039,ACC0026697,CMP0000095,2026-02-18,10,WHATSAPP,EXPIRED,VALID
TGT0013040,ACC0025827,CMP0000068,2026-01-31,4,SMS,SKIPPED,VALID
TGT0013041,ACC0012946,CMP0000114,2026-03-14,8,WHATSAPP,CONTACTED,VALID
TGT0013042,ACC0029941,CMP0000065,2026-02-28,1,SMS,SKIPPED,VALID
TGT0013043,ACC0009854,CMP0000010,2026-05-18,7,FIELD,CONTACTED,VALID
TGT0013044,ACC0029585,CMP0000012,2026-06-06,9,SMS,QUEUED,VALID
TGT0013045,ACC0022577,CMP0000090,2026-02-22,3,SMS,QUEUED,VALID
TGT0013046,ACC0004838,CMP0000069,2026-03-03,7,WHATSAPP,SKIPPED,VALID
TGT0013047,ACC0013459,CMP0000010,2026-01-07,2,FIELD,SKIPPED,VALID
TGT0013048,ACC0014545,CMP0000118,2026-07-16,7,WHATSAPP,SKIPPED,VALID
TGT0013049,ACC0025009,CMP0000096,2026-06-14,1,VOICE,QUEUED,VALID
TGT0013050,ACC0011380,CMP0000046,2026-01-27,3,WHATSAPP,EXPIRED,VALID
TGT0013051,ACC0023707,CMP0000022,2026-07-17,4,VOICE,QUEUED,VALID
TGT0013052,ACC0021514,CMP0000026,2026-06-02,3,VOICE,SKIPPED,VALID
TGT0013053,ACC0018264,CMP0000010,2026-05-29,1,FIELD,EXPIRED,VALID
TGT0013054,ACC0021439,CMP0000060,2026-05-25,10,FIELD,CONTACTED,VALID
TGT0013055,ACC0022708,CMP0000014,2026-03-15,9,SMS,QUEUED,VALID
TGT0013056,ACC0011722,CMP0000103,2026-06-30,1,SMS,SKIPPED,VALID
TGT0013057,ACC0001047,CMP0000103,2026-07-14,4,FIELD,EXPIRED,VALID
TGT0013058,ACC0029244,CMP0000112,2026-07-10,10,VOICE,CONTACTED,VALID
TGT0013059,ACC0005790,CMP0000029,2026-06-09,3,SMS,EXPIRED,VALID
TGT0013060,ACC0024573,CMP0000018,2026-01-21,5,VOICE,QUEUED,VALID
TGT0013061,ACC0012264,CMP0000049,2026-03-08,3,FIELD,SKIPPED,VALID
TGT0013062,ACC0017653,CMP0000081,2026-05-21,2,SMS,CONTACTED,VALID
TGT0013063,ACC0013774,CMP0000075,2026-06-01,6,FIELD,QUEUED,VALID
TGT0013064,ACC0009242,CMP0000029,2026-04-21,2,VOICE,EXPIRED,VALID
TGT0013065,ACC0016835,CMP0000004,2026-07-07,1,FIELD,CONTACTED,VALID
TGT0013066,ACC0024166,CMP0000080,2026-01-14,1,SMS,EXPIRED,VALID
TGT0013067,ACC0025489,CMP0000079,2026-03-18,9,FIELD,CONTACTED,VALID
TGT0013068,ACC0024329,CMP0000082,2026-03-27,7,VOICE,SKIPPED,VALID
TGT0013069,ACC0025402,CMP0000002,2026-05-12,8,SMS,QUEUED,VALID
TGT0013070,ACC0010504,CMP0000030,2026-07-28,10,SMS,CONTACTED,VALID
TGT0013071,ACC0016137,CMP0000101,2026-03-12,1,WHATSAPP,EXPIRED,VALID
TGT0013072,ACC0027566,CMP0000019,2026-07-08,10,FIELD,QUEUED,VALID
TGT0013073,ACC0009362,CMP0000107,2026-07-23,2,WHATSAPP,QUEUED,VALID
TGT0013074,ACC0029975,CMP0000103,2026-07-01,10,WHATSAPP,CONTACTED,VALID
TGT0013075,ACC0016238,CMP0000117,2026-04-26,9,FIELD,SKIPPED,VALID
TGT0013076,ACC0004209,CMP0000116,2026-04-26,6,FIELD,QUEUED,VALID
TGT0013077,ACC0008692,CMP0000118,2026-04-22,9,VOICE,EXPIRED,VALID
TGT0013078,ACC0011475,CMP0000010,2026-08-04,6,VOICE,SKIPPED,VALID
TGT0013079,ACC0016207,CMP0000078,2026-03-27,8,SMS,EXPIRED,VALID
TGT0013080,ACC0005337,CMP0000017,2026-03-14,6,VOICE,EXPIRED,VALID
TGT0013081,ACC0008683,CMP0000073,2026-07-14,1,SMS,SKIPPED,VALID
TGT0013082,ACC0021227,CMP0000105,2026-02-04,6,FIELD,QUEUED,VALID
TGT0013083,ACC0025651,CMP0000061,2026-04-30,2,SMS,QUEUED,VALID
TGT0013084,ACC0000979,CMP0000014,2026-05-03,1,FIELD,QUEUED,VALID
TGT0013085,ACC0016662,CMP0000065,2026-04-02,8,VOICE,QUEUED,VALID
TGT0013086,ACC0015425,CMP0000069,2026-01-14,8,VOICE,EXPIRED,VALID
TGT0013087,ACC0018293,CMP0000064,2026-04-14,1,FIELD,SKIPPED,VALID
TGT0013088,ACC0026170,CMP0000110,2026-06-12,3,WHATSAPP,EXPIRED,VALID
TGT0013089,ACC0029641,CMP0000115,2026-01-27,9,SMS,QUEUED,VALID
TGT0013090,ACC0009424,CMP0000082,2026-05-29,1,FIELD,SKIPPED,VALID
TGT0013091,ACC0016112,CMP0000094,2026-05-17,2,VOICE,SKIPPED,VALID
TGT0013092,ACC0015637,CMP0000032,2026-03-15,9,WHATSAPP,CONTACTED,VALID
TGT0013093,ACC0005938,CMP0000101,2026-05-15,3,VOICE,SKIPPED,VALID
TGT0013094,ACC0013026,CMP0000077,2026-02-14,6,SMS,CONTACTED,VALID
TGT0013095,ACC0019975,CMP0000034,2026-05-27,2,WHATSAPP,CONTACTED,VALID
TGT0013096,ACC0005500,CMP0000002,2026-04-28,9,FIELD,EXPIRED,VALID
TGT0013097,ACC0005959,CMP0000031,2026-03-07,5,FIELD,SKIPPED,VALID
TGT0013098,ACC0026221,CMP0000035,2026-03-04,4,SMS,SKIPPED,VALID
TGT0013099,ACC0022029,CMP0000061,2026-07-19,7,SMS,CONTACTED,VALID
TGT0013100,ACC0025748,CMP0000069,2026-01-03,2,SMS,QUEUED,VALID
TGT0013101,ACC0028304,CMP0000102,2026-01-07,5,WHATSAPP,CONTACTED,VALID
TGT0013102,ACC0018675,CMP0000101,2026-05-15,8,FIELD,EXPIRED,VALID
TGT0013103,ACC0020264,CMP0000051,2026-07-25,5,VOICE,CONTACTED,VALID
TGT0013104,ACC0009873,CMP0000097,2026-07-22,3,WHATSAPP,QUEUED,VALID
TGT0013105,ACC0011248,CMP0000045,2026-06-30,8,FIELD,EXPIRED,VALID
TGT0013106,ACC0017453,CMP0000020,2026-02-10,5,VOICE,QUEUED,VALID
TGT0013107,ACC0005639,CMP0000011,2026-02-16,3,VOICE,SKIPPED,VALID
TGT0013108,ACC0023329,CMP0000069,2026-06-11,3,VOICE,EXPIRED,VALID
TGT0013109,ACC0003205,CMP0000084,2026-08-02,1,WHATSAPP,CONTACTED,VALID
TGT0013110,ACC0020694,CMP0000059,2026-06-17,10,FIELD,SKIPPED,VALID
TGT0013111,ACC0028105,CMP0000080,2026-06-13,5,SMS,CONTACTED,VALID
TGT0013112,ACC0008437,CMP0000117,2026-02-19,9,SMS,QUEUED,VALID
TGT0013113,ACC0010100,CMP0000057,2026-04-29,10,WHATSAPP,SKIPPED,VALID
TGT0013114,ACC0021672,CMP0000080,2026-05-30,4,SMS,CONTACTED,VALID
TGT0013115,ACC0026223,CMP0000093,2026-01-30,10,WHATSAPP,EXPIRED,VALID
TGT0013116,ACC0013692,CMP0000010,2026-08-04,2,WHATSAPP,QUEUED,VALID
TGT0013117,ACC0025536,CMP0000007,2026-03-28,9,SMS,CONTACTED,VALID
TGT0013118,ACC0001554,CMP0000029,2026-05-03,4,FIELD,CONTACTED,VALID
TGT0013119,ACC0000513,CMP0000012,2026-07-31,8,VOICE,QUEUED,VALID
TGT0013120,ACC0008170,CMP0000016,2026-03-13,10,FIELD,CONTACTED,VALID
TGT0013121,ACC0023506,CMP0000112,2026-02-03,7,WHATSAPP,CONTACTED,VALID
TGT0013122,ACC0007047,CMP0000096,2026-03-04,6,VOICE,EXPIRED,VALID
TGT0013123,ACC0014940,CMP0000046,2026-06-18,2,SMS,EXPIRED,VALID
TGT0013124,ACC0017321,CMP0000069,2026-03-05,9,SMS,EXPIRED,VALID
TGT0013125,ACC0029142,CMP0000071,2026-02-11,5,FIELD,CONTACTED,VALID
TGT0013126,ACC0023710,CMP0000029,2026-02-02,2,WHATSAPP,QUEUED,VALID
TGT0013127,ACC0012198,CMP0000091,2026-06-15,2,SMS,CONTACTED,VALID
TGT0013128,ACC0028835,CMP0000072,2026-04-19,5,FIELD,SKIPPED,VALID
TGT0013129,ACC0013001,CMP0000009,2026-02-23,8,SMS,QUEUED,VALID
TGT0013130,ACC0028350,CMP0000049,2026-02-24,4,FIELD,CONTACTED,VALID
TGT0013131,ACC0012666,CMP0000028,2026-01-11,1,WHATSAPP,QUEUED,VALID
TGT0013132,ACC0003210,CMP0000077,2026-04-03,9,WHATSAPP,CONTACTED,VALID
TGT0013133,ACC0019849,CMP0000101,2026-06-17,2,SMS,EXPIRED,VALID
TGT0013134,ACC0018174,CMP0000101,2026-04-15,3,FIELD,CONTACTED,VALID
TGT0013135,ACC0018145,CMP0000022,2026-01-13,5,WHATSAPP,QUEUED,VALID
TGT0013136,ACC0012078,CMP0000075,2026-01-29,8,WHATSAPP,CONTACTED,VALID
TGT0013137,ACC0003183,CMP0000085,2026-07-17,5,SMS,EXPIRED,VALID
TGT0013138,ACC0026477,CMP0000037,2026-01-22,1,SMS,QUEUED,VALID
TGT0013139,ACC0025023,CMP0000095,2026-04-01,2,VOICE,QUEUED,VALID
TGT0013140,ACC0020954,CMP0000020,2026-05-24,3,FIELD,EXPIRED,VALID
TGT0013141,ACC0003716,CMP0000077,2026-05-13,1,SMS,QUEUED,VALID
TGT0013142,ACC0018479,CMP0000051,2026-06-19,2,WHATSAPP,CONTACTED,VALID
TGT0013143,ACC0001725,CMP0000017,2026-03-08,6,WHATSAPP,QUEUED,VALID
TGT0013144,ACC0002499,CMP0000053,2026-07-06,3,VOICE,EXPIRED,VALID
TGT0013145,ACC0014605,CMP0000048,2026-05-16,1,SMS,EXPIRED,VALID
TGT0013146,ACC0022297,CMP0000097,2026-03-01,10,SMS,QUEUED,VALID
TGT0013147,ACC0025285,CMP0000037,2026-05-10,5,VOICE,QUEUED,VALID
TGT0013148,ACC0011143,CMP0000018,2026-03-28,4,WHATSAPP,QUEUED,VALID
TGT0013149,ACC0023782,CMP0000096,2026-03-03,8,VOICE,QUEUED,VALID
TGT0013150,ACC0029916,CMP0000097,2026-02-10,2,SMS,EXPIRED,VALID
TGT0013151,ACC0016385,CMP0000030,2026-01-23,4,WHATSAPP,QUEUED,VALID
TGT0013152,ACC0008427,CMP0000077,2026-01-23,9,FIELD,QUEUED,VALID
TGT0013153,ACC0025359,CMP0000050,2026-06-07,9,FIELD,EXPIRED,VALID
TGT0013154,ACC0028668,CMP0000017,2026-01-25,4,WHATSAPP,EXPIRED,VALID
TGT0013155,ACC0002185,CMP0000077,2026-07-26,7,SMS,EXPIRED,VALID
TGT0013156,ACC0011730,CMP0000008,2026-03-29,10,WHATSAPP,EXPIRED,VALID
TGT0013157,ACC0009322,CMP0000077,2026-07-17,7,WHATSAPP,EXPIRED,VALID
TGT0013158,ACC0013951,CMP0000095,2026-05-11,2,VOICE,SKIPPED,VALID
TGT0013159,ACC0015716,CMP0000114,2026-05-10,1,SMS,EXPIRED,VALID
TGT0013160,ACC0029591,CMP0000113,2026-06-15,6,SMS,CONTACTED,VALID
TGT0013161,ACC0006334,CMP0000103,2026-02-06,10,FIELD,QUEUED,VALID
TGT0013162,ACC0008373,CMP0000109,2026-05-06,9,VOICE,QUEUED,VALID
TGT0013163,ACC0008782,CMP0000097,2026-04-29,6,VOICE,SKIPPED,VALID
TGT0013164,ACC0028410,CMP0000083,2026-07-29,7,VOICE,SKIPPED,VALID
TGT0013165,ACC0002807,CMP0000082,2026-03-02,4,VOICE,CONTACTED,VALID
TGT0013166,ACC0026445,CMP0000021,2026-03-06,4,FIELD,SKIPPED,VALID
TGT0013167,ACC0000936,CMP0000063,2026-05-31,8,VOICE,QUEUED,VALID
TGT0013168,ACC0015086,CMP0000114,2026-05-25,2,SMS,SKIPPED,VALID
TGT0013169,ACC0010409,CMP0000117,2026-07-07,7,WHATSAPP,QUEUED,VALID
TGT0013170,ACC0023648,CMP0000089,2026-04-04,10,FIELD,EXPIRED,VALID
TGT0013171,ACC0004149,CMP0000086,2026-06-08,3,SMS,CONTACTED,VALID
TGT0013172,ACC0013738,CMP0000079,2026-04-21,6,VOICE,QUEUED,VALID
TGT0013173,ACC0004693,CMP0000114,2026-08-01,8,FIELD,CONTACTED,VALID
TGT0013174,ACC0002786,CMP0000041,2026-03-14,2,VOICE,CONTACTED,VALID
TGT0013175,ACC0018647,CMP0000044,2026-05-14,1,FIELD,EXPIRED,VALID
TGT0013176,ACC0010196,CMP0000104,2026-04-25,9,WHATSAPP,QUEUED,VALID
TGT0013177,ACC0020456,CMP0000092,2026-07-19,1,FIELD,EXPIRED,VALID
TGT0013178,ACC0018286,CMP0000009,2026-05-26,7,WHATSAPP,EXPIRED,VALID
TGT0013179,ACC0024965,CMP0000079,2026-02-12,9,WHATSAPP,CONTACTED,VALID
TGT0013180,ACC0018368,CMP0000043,2026-03-26,4,FIELD,QUEUED,VALID
TGT0013181,ACC0002501,CMP0000091,2026-02-18,8,FIELD,EXPIRED,VALID
TGT0013182,ACC0021429,CMP0000070,2026-02-03,6,WHATSAPP,EXPIRED,VALID
TGT0013183,ACC0027503,CMP0000068,2026-04-18,7,FIELD,CONTACTED,VALID
TGT0013184,ACC0021912,CMP0000051,2026-07-22,10,SMS,EXPIRED,VALID
TGT0013185,ACC0026186,CMP0000003,2026-03-19,7,WHATSAPP,QUEUED,VALID
TGT0013186,ACC0001550,CMP0000058,2026-06-22,7,SMS,EXPIRED,VALID
TGT0013187,ACC0023771,CMP0000004,2026-07-23,1,WHATSAPP,QUEUED,VALID
TGT0013188,ACC0019620,CMP0000005,2026-05-12,7,WHATSAPP,EXPIRED,VALID
TGT0013189,ACC0027492,CMP0000036,2026-04-21,9,FIELD,SKIPPED,VALID
TGT0013190,ACC0017229,CMP0000058,2026-03-10,6,WHATSAPP,CONTACTED,VALID
TGT0013191,ACC0022043,CMP0000016,2026-06-12,6,VOICE,EXPIRED,VALID
TGT0013192,ACC0023909,CMP0000112,2026-01-21,10,SMS,CONTACTED,VALID
TGT0013193,ACC0001523,CMP0000021,2026-05-31,1,FIELD,CONTACTED,VALID
TGT0013194,ACC0002574,CMP0000096,2026-03-26,6,SMS,SKIPPED,VALID
TGT0013195,ACC0023309,CMP0000067,2026-01-04,1,VOICE,EXPIRED,VALID
TGT0013196,ACC0024557,CMP0000109,2026-04-30,8,SMS,QUEUED,VALID
TGT0013197,ACC0024431,CMP0000089,2026-07-20,3,WHATSAPP,QUEUED,VALID
TGT0013198,ACC0011309,CMP0000016,2026-02-07,9,FIELD,EXPIRED,VALID
TGT0013199,ACC0021279,CMP0000071,2026-05-16,8,WHATSAPP,CONTACTED,VALID
TGT0013200,ACC0019812,CMP0000115,2026-04-07,4,SMS,SKIPPED,VALID
TGT0013201,ACC0018575,CMP0000104,2026-04-10,7,VOICE,EXPIRED,VALID
TGT0013202,ACC0026441,CMP0000006,2026-01-25,3,WHATSAPP,QUEUED,VALID
TGT0013203,ACC0026226,CMP0000039,2026-07-24,2,VOICE,CONTACTED,VALID
TGT0013204,ACC0016173,CMP0000032,2026-03-10,1,SMS,QUEUED,VALID
TGT0013205,ACC0019823,CMP0000009,2026-03-02,4,WHATSAPP,CONTACTED,VALID
TGT0013206,ACC0013713,CMP0000096,2026-01-25,10,SMS,EXPIRED,VALID
TGT0013207,ACC0024107,CMP0000100,2026-01-09,8,SMS,CONTACTED,VALID
TGT0013208,ACC0027013,CMP0000093,2026-07-06,10,FIELD,SKIPPED,VALID
TGT0013209,ACC0007631,CMP0000035,2026-02-02,9,SMS,EXPIRED,VALID
TGT0013210,ACC0007621,CMP0000033,2026-08-05,8,FIELD,QUEUED,VALID
TGT0013211,ACC0029110,CMP0000069,2026-03-15,7,VOICE,EXPIRED,VALID
TGT0013212,ACC0007165,CMP0000043,2026-01-20,9,VOICE,EXPIRED,VALID
TGT0013213,ACC0002154,CMP0000072,2026-03-05,7,VOICE,QUEUED,VALID
TGT0013214,ACC0006020,CMP0000112,2026-03-28,8,WHATSAPP,QUEUED,VALID
TGT0013215,ACC0011670,CMP0000095,2026-01-09,5,SMS,QUEUED,VALID
TGT0013216,ACC0022153,CMP0000096,2026-01-12,2,FIELD,QUEUED,VALID
TGT0013217,ACC0003262,CMP0000106,2026-03-09,6,VOICE,SKIPPED,VALID
TGT0013218,ACC0023314,CMP0000091,2026-03-16,4,FIELD,CONTACTED,VALID
TGT0013219,ACC0027911,CMP0000010,2026-02-15,2,VOICE,QUEUED,VALID
TGT0013220,ACC0008423,CMP0000065,2026-01-29,7,FIELD,SKIPPED,VALID
TGT0013221,ACC0004853,CMP0000004,2026-07-14,9,FIELD,EXPIRED,VALID
TGT0013222,ACC0006893,CMP0000020,2026-01-14,2,SMS,CONTACTED,VALID
TGT0013223,ACC0025149,CMP0000030,2026-05-22,7,SMS,SKIPPED,VALID
TGT0013224,ACC0016991,CMP0000002,2026-01-15,8,VOICE,CONTACTED,VALID
TGT0013225,ACC0029855,CMP0000117,2026-02-28,2,VOICE,EXPIRED,VALID
TGT0013226,ACC0015671,CMP0000085,2026-06-21,8,VOICE,CONTACTED,VALID
TGT0013227,ACC0017760,CMP0000075,2026-02-12,3,SMS,EXPIRED,VALID
TGT0013228,ACC0002842,CMP0000034,2026-06-09,2,VOICE,EXPIRED,VALID
TGT0013229,ACC0022393,CMP0000015,2026-07-07,2,VOICE,CONTACTED,VALID
TGT0013230,ACC0009370,CMP0000110,2026-02-23,6,SMS,SKIPPED,VALID
TGT0013231,ACC0002951,CMP0000070,2026-06-18,1,FIELD,EXPIRED,VALID
TGT0013232,ACC0009303,CMP0000086,2026-01-25,1,SMS,SKIPPED,VALID
TGT0013233,ACC0021003,CMP0000110,2026-02-18,1,SMS,QUEUED,VALID
TGT0013234,ACC0027980,CMP0000057,2026-04-28,10,WHATSAPP,QUEUED,VALID
TGT0013235,ACC0020871,CMP0000017,2026-05-22,8,WHATSAPP,QUEUED,VALID
TGT0013236,ACC0018599,CMP0000074,2026-02-16,3,WHATSAPP,SKIPPED,VALID
TGT0013237,ACC0007927,CMP0000079,2026-05-01,4,WHATSAPP,SKIPPED,VALID
TGT0013238,ACC0026142,CMP0000076,2026-06-02,9,WHATSAPP,SKIPPED,VALID
TGT0013239,ACC0015018,CMP0000012,2026-02-16,7,FIELD,QUEUED,VALID
TGT0013240,ACC0003923,CMP0000072,2026-03-17,9,SMS,EXPIRED,VALID
TGT0013241,ACC0008590,CMP0000038,2026-03-26,7,FIELD,EXPIRED,VALID
TGT0013242,ACC0008561,CMP0000089,2026-03-25,3,WHATSAPP,SKIPPED,VALID
TGT0013243,ACC0005300,CMP0000061,2026-04-24,6,VOICE,QUEUED,VALID
TGT0013244,ACC0014807,CMP0000105,2026-05-08,9,WHATSAPP,SKIPPED,VALID
TGT0013245,ACC0023843,CMP0000021,2026-04-22,2,VOICE,QUEUED,VALID
TGT0013246,ACC0020474,CMP0000063,2026-01-30,7,VOICE,CONTACTED,VALID
TGT0013247,ACC0016384,CMP0000034,2026-01-01,5,VOICE,SKIPPED,VALID
TGT0013248,ACC0021796,CMP0000001,2026-02-14,8,FIELD,QUEUED,VALID
TGT0013249,ACC0007389,CMP0000025,2026-07-02,1,WHATSAPP,CONTACTED,VALID
TGT0013250,ACC0016091,CMP0000036,2026-03-17,8,FIELD,EXPIRED,VALID
TGT0013251,ACC0021739,CMP0000022,2026-02-15,3,FIELD,EXPIRED,VALID
TGT0013252,ACC0021566,CMP0000049,2026-04-10,8,VOICE,QUEUED,VALID
TGT0013253,ACC0000501,CMP0000105,2026-02-03,4,FIELD,CONTACTED,VALID
TGT0013254,ACC0001617,CMP0000062,2026-07-15,9,WHATSAPP,EXPIRED,VALID
TGT0013255,ACC0029673,CMP0000037,2026-05-04,1,SMS,QUEUED,VALID
TGT0013256,ACC0006907,CMP0000112,2026-05-27,3,FIELD,CONTACTED,VALID
TGT0013257,ACC0024536,CMP0000110,2026-04-28,8,WHATSAPP,QUEUED,VALID
TGT0013258,ACC0004064,CMP0000094,2026-05-09,9,FIELD,SKIPPED,VALID
TGT0013259,ACC0023581,CMP0000039,2026-06-12,10,WHATSAPP,QUEUED,VALID
